has_null,wave,gender,age,age_o,d_age,d_d_age,race,race_o,samerace,importance_same_race,importance_same_religion,d_importance_same_race,d_importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,d_pref_o_attractive,d_pref_o_sincere,d_pref_o_intelligence,d_pref_o_funny,d_pref_o_ambitious,d_pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,d_attractive_o,d_sinsere_o,d_intelligence_o,d_funny_o,d_ambitous_o,d_shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,d_attractive_important,d_sincere_important,d_intellicence_important,d_funny_important,d_ambtition_important,d_shared_interests_important,attractive,sincere,intelligence,funny,ambition,d_attractive,d_sincere,d_intelligence,d_funny,d_ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,d_attractive_partner,d_sincere_partner,d_intelligence_partner,d_funny_partner,d_ambition_partner,d_shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,d_sports,d_tvsports,d_exercise,d_dining,d_museums,d_art,d_hiking,d_gaming,d_clubbing,d_reading,d_tv,d_theater,d_movies,d_concerts,d_music,d_shopping,d_yoga,interests_correlate,d_interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,d_expected_happy_with_sd_people,d_expected_num_interested_in_me,d_expected_num_matches,like,guess_prob_liked,d_like,d_guess_prob_liked,met,decision,decision_o,match,age_diff
1,8,1,25.0,22.0,3,1,0,1,0,3.0,4.0,1,1,199,16.07,17.86,17.86,17.86,17.86,12.5,1,1,1,1,1,0,7.0,7.0,8.0,9.0,8.0,8.0,1,1,1,2,1,1,16.98,15.09,16.98,16.98,18.87,15.09,1,1,1,1,1,1,10.0,10.0,7.0,8.0,8.0,2,2,1,1,1,6.0,8.0,9.0,9.0,9.0,5.0,1,1,2,2,2,0,8.0,7.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,2,2,0.42,2,6.0,,8.0,1,0,2,9.0,9.0,2,2,1.0,1,0,0,3.0
1,8,1,25.0,24.0,1,0,0,2,0,3.0,4.0,1,1,199,20.0,22.5,17.5,22.5,10.0,7.5,1,2,1,2,0,0,7.0,6.0,7.0,6.0,6.0,7.0,1,1,1,1,1,1,16.98,15.09,16.98,16.98,18.87,15.09,1,1,1,1,1,1,10.0,10.0,7.0,8.0,8.0,2,2,1,1,1,6.0,6.0,6.0,7.0,6.0,10.0,1,1,1,1,1,2,8.0,7.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,2,2,-0.01,0,6.0,,8.0,1,0,2,6.0,10.0,1,2,0.0,0,0,0,1.0
1,8,1,24.0,29.0,5,2,0,0,1,4.0,3.0,1,1,152,9.52,23.81,16.67,16.67,16.67,16.67,0,2,1,1,1,1,5.0,5.0,6.0,6.0,6.0,6.0,0,0,1,1,1,1,19.44,19.44,22.22,16.67,11.11,11.11,1,1,2,1,0,0,4.0,8.0,4.0,7.0,6.0,0,1,0,1,1,4.0,6.0,6.0,,5.0,,0,1,1,0,0,0,5.0,1.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0,0,0,0,2,0,0,1,0,0,1,1,0,1,1,1,1,0,0.35,2,7.0,,2.0,2,0,0,5.0,3.0,0,0,0.0,0,1,0,5.0
1,8,1,24.0,23.0,1,0,0,4,0,4.0,3.0,1,1,152,12.24,20.41,16.33,14.29,20.41,16.33,0,2,1,0,2,1,2.0,8.0,8.0,7.0,8.0,6.0,0,1,1,1,1,1,19.44,19.44,22.22,16.67,11.11,11.11,1,1,2,1,0,0,4.0,8.0,4.0,7.0,6.0,0,1,0,1,1,7.0,6.0,6.0,6.0,5.0,7.0,1,1,1,1,0,1,5.0,1.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0,0,0,0,2,0,0,1,0,0,1,1,0,1,1,1,1,0,0.48,2,7.0,,2.0,2,0,0,6.0,5.0,1,1,0.0,1,0,0,1.0
1,8,1,24.0,28.0,4,2,0,0,1,4.0,3.0,1,1,152,13.04,21.74,19.57,17.39,15.22,13.04,0,2,1,1,1,0,7.0,8.0,7.0,6.0,5.0,6.0,1,1,1,1,0,1,19.44,19.44,22.22,16.67,11.11,11.11,1,1,2,1,0,0,4.0,8.0,4.0,7.0,6.0,0,1,0,1,1,8.0,7.0,7.0,6.0,7.0,8.0,1,1,1,1,1,1,5.0,1.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0,0,0,0,2,0,0,1,0,0,1,1,0,1,1,1,1,0,0.5,2,7.0,,2.0,2,0,0,7.0,6.0,1,1,0.0,1,1,1,4.0
1,8,1,24.0,22.0,2,1,0,2,0,4.0,3.0,1,1,152,15.09,16.98,16.98,16.98,18.87,15.09,1,1,1,1,1,1,2.0,6.0,7.0,2.0,4.0,2.0,0,1,1,0,0,0,19.44,19.44,22.22,16.67,11.11,11.11,1,1,2,1,0,0,4.0,8.0,4.0,7.0,6.0,0,1,0,1,1,5.0,5.0,7.0,8.0,5.0,2.0,0,0,1,1,0,0,5.0,1.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0,0,0,0,2,0,0,1,0,0,1,1,0,1,1,1,1,0,-0.06,0,7.0,,2.0,2,0,0,4.0,2.0,0,0,0.0,0,0,0,2.0
1,8,1,24.0,35.0,11,3,0,0,1,4.0,3.0,1,1,152,15.22,17.39,17.39,17.39,15.22,17.39,1,1,1,1,1,1,5.0,7.0,7.0,5.0,,,0,1,1,0,0,0,19.44,19.44,22.22,16.67,11.11,11.11,1,1,2,1,0,0,4.0,8.0,4.0,7.0,6.0,0,1,0,1,1,5.0,6.0,6.0,2.0,,5.0,0,1,1,0,0,0,5.0,1.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0,0,0,0,2,0,0,1,0,0,1,1,0,1,1,1,1,0,0.51,2,7.0,,2.0,2,0,0,3.0,3.0,0,0,0.0,1,1,1,11.0
1,8,1,24.0,30.0,6,2,0,3,0,4.0,3.0,1,1,152,19.15,21.28,17.02,17.02,12.77,12.77,1,2,1,1,0,0,4.0,8.0,7.0,6.0,6.0,7.0,0,1,1,1,1,1,19.44,19.44,22.22,16.67,11.11,11.11,1,1,2,1,0,0,4.0,8.0,4.0,7.0,6.0,0,1,0,1,1,7.0,7.0,7.0,8.0,7.0,6.0,1,1,1,1,1,1,5.0,1.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0,0,0,0,2,0,0,1,0,0,1,1,0,1,1,1,1,0,0.36,2,7.0,,2.0,2,0,0,6.0,6.0,1,1,0.0,1,0,0,6.0
1,8,1,24.0,24.0,0,0,0,0,1,4.0,3.0,1,1,152,15.38,17.31,17.31,19.23,13.46,17.31,1,1,1,1,0,1,6.0,7.0,7.0,5.0,5.0,6.0,1,1,1,0,0,1,19.44,19.44,22.22,16.67,11.11,11.11,1,1,2,1,0,0,4.0,8.0,4.0,7.0,6.0,0,1,0,1,1,7.0,7.0,,,,,1,1,0,0,0,0,5.0,1.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0,0,0,0,2,0,0,1,0,0,1,1,0,1,1,1,1,0,0.34,2,7.0,,2.0,2,0,0,6.0,6.0,1,1,0.0,1,0,0,0.0
1,8,1,24.0,22.0,2,1,0,1,0,4.0,3.0,1,1,152,15.38,19.23,19.23,17.31,17.31,11.54,1,1,1,1,1,0,8.0,8.0,9.0,7.0,9.0,7.0,1,1,2,1,2,1,19.44,19.44,22.22,16.67,11.11,11.11,1,1,2,1,0,0,4.0,8.0,4.0,7.0,6.0,0,1,0,1,1,6.0,8.0,8.0,,8.0,,1,1,1,0,1,0,5.0,1.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0,0,0,0,2,0,0,1,0,0,1,1,0,1,1,1,1,0,0.44,2,7.0,,2.0,2,0,0,5.0,4.0,0,0,0.0,1,1,1,2.0
1,8,1,24.0,22.0,2,1,0,1,0,4.0,3.0,1,1,152,16.07,17.86,17.86,17.86,17.86,12.5,1,1,1,1,1,0,6.0,8.0,10.0,9.0,10.0,8.0,1,1,2,2,2,1,19.44,19.44,22.22,16.67,11.11,11.11,1,1,2,1,0,0,4.0,8.0,4.0,7.0,6.0,0,1,0,1,1,5.0,7.0,6.0,5.0,5.0,,0,1,1,0,0,0,5.0,1.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0,0,0,0,2,0,0,1,0,0,1,1,0,1,1,1,1,0,0.56,2,7.0,,2.0,2,0,0,4.0,3.0,0,0,0.0,0,0,0,2.0
1,8,1,24.0,24.0,0,0,0,2,0,4.0,3.0,1,1,152,20.0,22.5,17.5,22.5,10.0,7.5,1,2,1,2,0,0,8.0,8.0,8.0,7.0,6.0,5.0,1,1,1,1,1,0,19.44,19.44,22.22,16.67,11.11,11.11,1,1,2,1,0,0,4.0,8.0,4.0,7.0,6.0,0,1,0,1,1,7.0,7.0,6.0,6.0,5.0,3.0,1,1,1,1,0,0,5.0,1.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0,0,0,0,2,0,0,1,0,0,1,1,0,1,1,1,1,0,0.4,2,7.0,,2.0,2,0,0,4.0,3.0,0,0,0.0,0,0,0,0.0
1,8,1,26.0,29.0,3,1,2,0,0,10.0,5.0,2,1,114,9.52,23.81,16.67,16.67,16.67,16.67,0,2,1,1,1,1,5.0,5.0,5.0,5.0,5.0,7.0,0,0,0,0,0,1,16.98,16.98,18.87,16.98,13.21,16.98,1,1,1,1,0,1,8.0,9.0,7.0,10.0,7.0,1,2,1,2,1,6.0,8.0,,,,10.0,1,1,0,0,0,2,3.0,5.0,10.0,5.0,10.0,10.0,1.0,2.0,1.0,10.0,5.0,8.0,8.0,10.0,10.0,1.0,1.0,0,0,2,0,2,2,0,0,0,2,0,1,1,2,2,0,0,0.71,2,6.0,,,1,0,0,5.0,9.0,0,2,0.0,1,1,1,3.0
1,8,1,26.0,23.0,3,1,2,4,0,10.0,5.0,2,1,114,12.24,20.41,16.33,14.29,20.41,16.33,0,2,1,0,2,1,4.0,6.0,7.0,7.0,6.0,7.0,0,1,1,1,1,1,16.98,16.98,18.87,16.98,13.21,16.98,1,1,1,1,0,1,8.0,9.0,7.0,10.0,7.0,1,2,1,2,1,6.0,,10.0,5.0,,,1,0,2,0,0,0,3.0,5.0,10.0,5.0,10.0,10.0,1.0,2.0,1.0,10.0,5.0,8.0,8.0,10.0,10.0,1.0,1.0,0,0,2,0,2,2,0,0,0,2,0,1,1,2,2,0,0,0.45,2,6.0,,,1,0,0,3.0,2.0,0,0,0.0,0,0,0,3.0
1,8,1,26.0,28.0,2,1,2,0,0,10.0,5.0,2,1,114,13.04,21.74,19.57,17.39,15.22,13.04,0,2,1,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,16.98,16.98,18.87,16.98,13.21,16.98,1,1,1,1,0,1,8.0,9.0,7.0,10.0,7.0,1,2,1,2,1,,,,,,,0,0,0,0,0,0,3.0,5.0,10.0,5.0,10.0,10.0,1.0,2.0,1.0,10.0,5.0,8.0,8.0,10.0,10.0,1.0,1.0,0,0,2,0,2,2,0,0,0,2,0,1,1,2,2,0,0,0.44,2,6.0,,,1,0,0,,,0,0,,0,0,0,2.0
1,8,1,26.0,22.0,4,2,2,2,1,10.0,5.0,2,1,114,15.09,16.98,16.98,16.98,18.87,15.09,1,1,1,1,1,1,4.0,6.0,7.0,5.0,,4.0,0,1,1,0,0,0,16.98,16.98,18.87,16.98,13.21,16.98,1,1,1,1,0,1,8.0,9.0,7.0,10.0,7.0,1,2,1,2,1,4.0,,,,,,0,0,0,0,0,0,3.0,5.0,10.0,5.0,10.0,10.0,1.0,2.0,1.0,10.0,5.0,8.0,8.0,10.0,10.0,1.0,1.0,0,0,2,0,2,2,0,0,0,2,0,1,1,2,2,0,0,0.14,1,6.0,,,1,0,0,5.0,9.0,0,2,0.0,0,0,0,4.0
1,8,1,26.0,35.0,9,3,2,0,0,10.0,5.0,2,1,114,15.22,17.39,17.39,17.39,15.22,17.39,1,1,1,1,1,1,4.0,7.0,7.0,5.0,,,0,1,1,0,0,0,16.98,16.98,18.87,16.98,13.21,16.98,1,1,1,1,0,1,8.0,9.0,7.0,10.0,7.0,1,2,1,2,1,,,,,,,0,0,0,0,0,0,3.0,5.0,10.0,5.0,10.0,10.0,1.0,2.0,1.0,10.0,5.0,8.0,8.0,10.0,10.0,1.0,1.0,0,0,2,0,2,2,0,0,0,2,0,1,1,2,2,0,0,0.41,2,6.0,,,1,0,0,,,0,0,,0,0,0,9.0
1,8,1,26.0,30.0,4,2,2,3,0,10.0,5.0,2,1,114,19.15,21.28,17.02,17.02,12.77,12.77,1,2,1,1,0,0,4.0,8.0,7.0,6.0,6.0,7.0,0,1,1,1,1,1,16.98,16.98,18.87,16.98,13.21,16.98,1,1,1,1,0,1,8.0,9.0,7.0,10.0,7.0,1,2,1,2,1,7.0,7.0,7.0,8.0,,,1,1,1,1,0,0,3.0,5.0,10.0,5.0,10.0,10.0,1.0,2.0,1.0,10.0,5.0,8.0,8.0,10.0,10.0,1.0,1.0,0,0,2,0,2,2,0,0,0,2,0,1,1,2,2,0,0,0.41,2,6.0,,,1,0,0,7.0,9.0,1,2,0.0,1,0,0,4.0
1,8,1,26.0,24.0,2,1,2,0,0,10.0,5.0,2,1,114,15.38,17.31,17.31,19.23,13.46,17.31,1,1,1,1,0,1,5.0,5.0,5.0,5.0,5.0,4.0,0,0,0,0,0,0,16.98,16.98,18.87,16.98,13.21,16.98,1,1,1,1,0,1,8.0,9.0,7.0,10.0,7.0,1,2,1,2,1,,,7.0,7.0,,,0,0,1,1,0,0,3.0,5.0,10.0,5.0,10.0,10.0,1.0,2.0,1.0,10.0,5.0,8.0,8.0,10.0,10.0,1.0,1.0,0,0,2,0,2,2,0,0,0,2,0,1,1,2,2,0,0,-0.4,0,6.0,,,1,0,0,7.0,9.0,1,2,0.0,1,0,0,2.0
1,8,1,26.0,22.0,4,2,2,1,0,10.0,5.0,2,1,114,15.38,19.23,19.23,17.31,17.31,11.54,1,1,1,1,1,0,4.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,16.98,16.98,18.87,16.98,13.21,16.98,1,1,1,1,0,1,8.0,9.0,7.0,10.0,7.0,1,2,1,2,1,,,,,,,0,0,0,0,0,0,3.0,5.0,10.0,5.0,10.0,10.0,1.0,2.0,1.0,10.0,5.0,8.0,8.0,10.0,10.0,1.0,1.0,0,0,2,0,2,2,0,0,0,2,0,1,1,2,2,0,0,0.38,2,6.0,,,1,0,0,,,0,0,,0,0,0,4.0
1,8,1,26.0,22.0,4,2,2,1,0,10.0,5.0,2,1,114,16.07,17.86,17.86,17.86,17.86,12.5,1,1,1,1,1,0,6.0,8.0,9.0,8.0,9.0,9.0,1,1,2,1,2,2,16.98,16.98,18.87,16.98,13.21,16.98,1,1,1,1,0,1,8.0,9.0,7.0,10.0,7.0,1,2,1,2,1,,,,,,,0,0,0,0,0,0,3.0,5.0,10.0,5.0,10.0,10.0,1.0,2.0,1.0,10.0,5.0,8.0,8.0,10.0,10.0,1.0,1.0,0,0,2,0,2,2,0,0,0,2,0,1,1,2,2,0,0,0.07,1,6.0,,,1,0,0,5.0,6.0,0,1,0.0,0,0,0,4.0
1,8,1,26.0,24.0,2,1,2,2,1,10.0,5.0,2,1,114,20.0,22.5,17.5,22.5,10.0,7.5,1,2,1,2,0,0,6.0,6.0,6.0,6.0,6.0,6.0,1,1,1,1,1,1,16.98,16.98,18.87,16.98,13.21,16.98,1,1,1,1,0,1,8.0,9.0,7.0,10.0,7.0,1,2,1,2,1,4.0,,,1.0,,1.0,0,0,0,0,0,0,3.0,5.0,10.0,5.0,10.0,10.0,1.0,2.0,1.0,10.0,5.0,8.0,8.0,10.0,10.0,1.0,1.0,0,0,2,0,2,2,0,0,0,2,0,1,1,2,2,0,0,-0.13,0,6.0,,,1,0,0,1.0,2.0,0,0,0.0,0,0,0,2.0
1,8,1,21.0,29.0,8,3,2,0,0,1.0,1.0,0,0,223,9.52,23.81,16.67,16.67,16.67,16.67,0,2,1,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,15.56,11.11,22.22,15.56,20.0,15.56,1,0,2,1,1,1,7.0,5.0,7.0,10.0,10.0,1,0,1,2,2,4.0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,2.0,1.0,5.0,10.0,8.0,8.0,5.0,7.0,5.0,7.0,3.0,5.0,5.0,5.0,7.0,7.0,3.0,0,0,0,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0.51,2,6.0,,0.0,1,0,0,2.0,1.0,0,0,0.0,0,1,0,8.0
1,8,1,21.0,23.0,2,1,2,4,0,1.0,1.0,0,0,223,12.24,20.41,16.33,14.29,20.41,16.33,0,2,1,0,2,1,4.0,7.0,7.0,7.0,7.0,7.0,0,1,1,1,1,1,15.56,11.11,22.22,15.56,20.0,15.56,1,0,2,1,1,1,7.0,5.0,7.0,10.0,10.0,1,0,1,2,2,6.0,5.0,6.0,5.0,5.0,5.0,1,0,1,0,0,0,2.0,1.0,5.0,10.0,8.0,8.0,5.0,7.0,5.0,7.0,3.0,5.0,5.0,5.0,7.0,7.0,3.0,0,0,0,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0.43,2,6.0,,0.0,1,0,0,4.0,2.0,0,0,0.0,1,1,1,2.0
1,8,1,21.0,28.0,7,3,2,0,0,1.0,1.0,0,0,223,13.04,21.74,19.57,17.39,15.22,13.04,0,2,1,1,1,0,7.0,5.0,6.0,8.0,6.0,4.0,1,0,1,1,1,0,15.56,11.11,22.22,15.56,20.0,15.56,1,0,2,1,1,1,7.0,5.0,7.0,10.0,10.0,1,0,1,2,2,6.0,5.0,7.0,5.0,5.0,7.0,1,0,1,0,0,1,2.0,1.0,5.0,10.0,8.0,8.0,5.0,7.0,5.0,7.0,3.0,5.0,5.0,5.0,7.0,7.0,3.0,0,0,0,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0.43,2,6.0,,0.0,1,0,0,4.0,2.0,0,0,0.0,0,0,0,7.0
1,8,1,21.0,22.0,1,0,2,2,1,1.0,1.0,0,0,223,15.09,16.98,16.98,16.98,18.87,15.09,1,1,1,1,1,1,1.0,6.0,6.0,3.0,4.0,2.0,0,1,1,0,0,0,15.56,11.11,22.22,15.56,20.0,15.56,1,0,2,1,1,1,7.0,5.0,7.0,10.0,10.0,1,0,1,2,2,3.0,4.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,2.0,1.0,5.0,10.0,8.0,8.0,5.0,7.0,5.0,7.0,3.0,5.0,5.0,5.0,7.0,7.0,3.0,0,0,0,2,1,1,0,1,0,1,0,0,0,0,1,1,0,-0.13,0,6.0,,0.0,1,0,0,2.0,1.0,0,0,0.0,0,0,0,1.0
1,8,1,21.0,35.0,14,3,2,0,0,1.0,1.0,0,0,223,15.22,17.39,17.39,17.39,15.22,17.39,1,1,1,1,1,1,5.0,6.0,7.0,5.0,,,0,1,1,0,0,0,15.56,11.11,22.22,15.56,20.0,15.56,1,0,2,1,1,1,7.0,5.0,7.0,10.0,10.0,1,0,1,2,2,5.0,5.0,6.0,5.0,5.0,5.0,0,0,1,0,0,0,2.0,1.0,5.0,10.0,8.0,8.0,5.0,7.0,5.0,7.0,3.0,5.0,5.0,5.0,7.0,7.0,3.0,0,0,0,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0.41,2,6.0,,0.0,1,0,0,3.0,1.0,0,0,0.0,1,0,0,14.0
1,8,1,21.0,30.0,9,3,2,3,0,1.0,1.0,0,0,223,19.15,21.28,17.02,17.02,12.77,12.77,1,2,1,1,0,0,4.0,8.0,7.0,6.0,7.0,6.0,0,1,1,1,1,1,15.56,11.11,22.22,15.56,20.0,15.56,1,0,2,1,1,1,7.0,5.0,7.0,10.0,10.0,1,0,1,2,2,7.0,6.0,6.0,6.0,5.0,6.0,1,1,1,1,0,1,2.0,1.0,5.0,10.0,8.0,8.0,5.0,7.0,5.0,7.0,3.0,5.0,5.0,5.0,7.0,7.0,3.0,0,0,0,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0.46,2,6.0,,0.0,1,0,0,3.0,1.0,0,0,0.0,0,0,0,9.0
1,8,1,21.0,24.0,3,1,2,0,0,1.0,1.0,0,0,223,15.38,17.31,17.31,19.23,13.46,17.31,1,1,1,1,0,1,7.0,8.0,8.0,7.0,8.0,5.0,1,1,1,1,1,0,15.56,11.11,22.22,15.56,20.0,15.56,1,0,2,1,1,1,7.0,5.0,7.0,10.0,10.0,1,0,1,2,2,8.0,8.0,5.0,8.0,5.0,8.0,1,1,0,1,0,1,2.0,1.0,5.0,10.0,8.0,8.0,5.0,7.0,5.0,7.0,3.0,5.0,5.0,5.0,7.0,7.0,3.0,0,0,0,2,1,1,0,1,0,1,0,0,0,0,1,1,0,-0.07,0,6.0,,0.0,1,0,0,6.0,2.0,1,0,0.0,1,0,0,3.0
1,8,1,21.0,22.0,1,0,2,1,0,1.0,1.0,0,0,223,15.38,19.23,19.23,17.31,17.31,11.54,1,1,1,1,1,0,4.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,15.56,11.11,22.22,15.56,20.0,15.56,1,0,2,1,1,1,7.0,5.0,7.0,10.0,10.0,1,0,1,2,2,6.0,7.0,5.0,6.0,2.0,5.0,1,1,0,1,0,0,2.0,1.0,5.0,10.0,8.0,8.0,5.0,7.0,5.0,7.0,3.0,5.0,5.0,5.0,7.0,7.0,3.0,0,0,0,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0.4,2,6.0,,0.0,1,0,0,3.0,2.0,0,0,0.0,1,0,0,1.0
1,8,1,21.0,22.0,1,0,2,1,0,1.0,1.0,0,0,223,16.07,17.86,17.86,17.86,17.86,12.5,1,1,1,1,1,0,1.0,7.0,8.0,9.0,10.0,9.0,0,1,1,2,2,2,15.56,11.11,22.22,15.56,20.0,15.56,1,0,2,1,1,1,7.0,5.0,7.0,10.0,10.0,1,0,1,2,2,5.0,7.0,7.0,6.0,7.0,5.0,0,1,1,1,1,0,2.0,1.0,5.0,10.0,8.0,8.0,5.0,7.0,5.0,7.0,3.0,5.0,5.0,5.0,7.0,7.0,3.0,0,0,0,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0.1,1,6.0,,0.0,1,0,0,2.0,1.0,0,0,0.0,0,0,0,1.0
1,8,1,21.0,24.0,3,1,2,2,1,1.0,1.0,0,0,223,20.0,22.5,17.5,22.5,10.0,7.5,1,2,1,2,0,0,6.0,7.0,7.0,7.0,7.0,6.0,1,1,1,1,1,1,15.56,11.11,22.22,15.56,20.0,15.56,1,0,2,1,1,1,7.0,5.0,7.0,10.0,10.0,1,0,1,2,2,4.0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,2.0,1.0,5.0,10.0,8.0,8.0,5.0,7.0,5.0,7.0,3.0,5.0,5.0,5.0,7.0,7.0,3.0,0,0,0,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0.31,1,6.0,,0.0,1,0,0,3.0,1.0,0,0,0.0,0,0,0,3.0
1,8,1,27.0,29.0,2,1,4,0,0,6.0,1.0,2,0,125,9.52,23.81,16.67,16.67,16.67,16.67,0,2,1,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,16.98,16.98,16.98,16.98,16.98,15.09,1,1,1,1,1,1,8.0,8.0,8.0,8.0,9.0,1,1,1,1,2,5.0,8.0,7.0,5.0,5.0,4.0,0,1,1,0,0,0,8.0,7.0,8.0,5.0,7.0,7.0,7.0,7.0,7.0,9.0,5.0,7.0,9.0,7.0,8.0,4.0,7.0,1,1,1,0,1,1,1,1,1,2,0,1,2,1,1,0,1,0.22,1,5.0,,0.0,1,0,0,5.0,7.0,0,2,0.0,0,1,0,2.0
1,8,1,27.0,23.0,4,2,4,4,1,6.0,1.0,2,0,125,12.24,20.41,16.33,14.29,20.41,16.33,0,2,1,0,2,1,4.0,7.0,7.0,6.0,6.0,7.0,0,1,1,1,1,1,16.98,16.98,16.98,16.98,16.98,15.09,1,1,1,1,1,1,8.0,8.0,8.0,8.0,9.0,1,1,1,1,2,6.0,6.0,5.0,5.0,4.0,5.0,1,1,0,0,0,0,8.0,7.0,8.0,5.0,7.0,7.0,7.0,7.0,7.0,9.0,5.0,7.0,9.0,7.0,8.0,4.0,7.0,1,1,1,0,1,1,1,1,1,2,0,1,2,1,1,0,1,0.1,1,5.0,,0.0,1,0,0,6.0,2.0,1,0,0.0,0,1,0,4.0
1,8,1,27.0,28.0,1,0,4,0,0,6.0,1.0,2,0,125,13.04,21.74,19.57,17.39,15.22,13.04,0,2,1,1,1,0,6.0,7.0,7.0,5.0,5.0,3.0,1,1,1,0,0,0,16.98,16.98,16.98,16.98,16.98,15.09,1,1,1,1,1,1,8.0,8.0,8.0,8.0,9.0,1,1,1,1,2,8.0,8.0,5.0,6.0,4.0,5.0,1,1,0,1,0,0,8.0,7.0,8.0,5.0,7.0,7.0,7.0,7.0,7.0,9.0,5.0,7.0,9.0,7.0,8.0,4.0,7.0,1,1,1,0,1,1,1,1,1,2,0,1,2,1,1,0,1,-0.05,0,5.0,,0.0,1,0,0,7.0,2.0,1,0,0.0,0,0,0,1.0
1,8,1,27.0,22.0,5,2,4,2,0,6.0,1.0,2,0,125,15.09,16.98,16.98,16.98,18.87,15.09,1,1,1,1,1,1,4.0,6.0,6.0,3.0,5.0,4.0,0,1,1,0,0,0,16.98,16.98,16.98,16.98,16.98,15.09,1,1,1,1,1,1,8.0,8.0,8.0,8.0,9.0,1,1,1,1,2,5.0,6.0,6.0,5.0,9.0,5.0,0,1,1,0,2,0,8.0,7.0,8.0,5.0,7.0,7.0,7.0,7.0,7.0,9.0,5.0,7.0,9.0,7.0,8.0,4.0,7.0,1,1,1,0,1,1,1,1,1,2,0,1,2,1,1,0,1,0.05,1,5.0,,0.0,1,0,0,5.0,7.0,0,2,0.0,0,0,0,5.0
1,8,1,27.0,35.0,8,3,4,0,0,6.0,1.0,2,0,125,15.22,17.39,17.39,17.39,15.22,17.39,1,1,1,1,1,1,7.0,7.0,7.0,5.0,,,1,1,1,0,0,0,16.98,16.98,16.98,16.98,16.98,15.09,1,1,1,1,1,1,8.0,8.0,8.0,8.0,9.0,1,1,1,1,2,5.0,8.0,8.0,5.0,5.0,6.0,0,1,1,0,0,1,8.0,7.0,8.0,5.0,7.0,7.0,7.0,7.0,7.0,9.0,5.0,7.0,9.0,7.0,8.0,4.0,7.0,1,1,1,0,1,1,1,1,1,2,0,1,2,1,1,0,1,-0.02,0,5.0,,0.0,1,0,0,6.0,5.0,1,1,0.0,0,1,0,8.0
